product_id,baseline_price,cost,avg_rating_last_30d,recent_complaints,competitor_avg_price,trend
6446,250.58,110.0,4.61,0,unknown,rising?
6447,159.89,95.0,3.11,15,130–180,negative?
6448,88.75,40.0,3.96,0,65–100,unclear
6449,249.46,110.0,4.72,1,unknown,rising?
6450,248.97,110.0,4.9,1,unknown,rising?
6451,248.83,110.0,4.52,1,unknown,rising?
6452,179.93,143.0,4.01,2,160–190,stable
6453,48.64,27.0,4.22,3,44–52,stable
6454,249.62,110.0,4.82,1,unknown,rising?
6455,159.94,95.0,2.88,19,130–180,negative?
6456,128.52,75.0,4.1,9,109–140,negative
6457,51.23,27.0,4.69,0,44–52,stable
6458,50.79,27.0,4.23,3,44–52,stable
6459,88.55,40.0,4.2,0,65–100,unclear
6460,248.41,110.0,4.83,3,unknown,rising?
6461,159.28,95.0,3.1,19,130–180,negative?
6462,129.43,75.0,3.61,9,109–140,negative
6463,90.83,40.0,3.94,3,65–100,unclear
6464,130.69,75.0,4.01,10,109–140,negative
6465,50.1,27.0,4.55,4,44–52,stable
6466,160.69,95.0,2.87,16,130–180,negative?
6467,177.24,143.0,4.29,7,160–190,stable
6468,48.78,27.0,4.45,2,44–52,stable
6469,179.65,143.0,3.94,2,160–190,stable
6470,50.38,27.0,4.54,3,44–52,stable
6471,179.99,143.0,3.76,7,160–190,stable
6472,51.18,27.0,4.23,3,44–52,stable
6473,90.79,40.0,4.2,0,65–100,unclear
6474,48.98,27.0,4.23,3,44–52,stable
6475,49.74,27.0,4.51,0,44–52,stable
6476,248.43,110.0,4.54,0,unknown,rising?
6477,159.35,95.0,2.96,19,130–180,negative?
6478,158.1,95.0,2.81,14,130–180,negative?
6479,91.33,40.0,4.03,4,65–100,unclear
6480,129.29,75.0,3.69,11,109–140,negative
6481,179.48,143.0,3.79,6,160–190,stable
6482,158.5,95.0,3.27,16,130–180,negative?
6483,179.41,143.0,3.79,6,160–190,stable
6484,249.06,110.0,4.59,1,unknown,rising?
6485,178.02,143.0,3.79,5,160–190,stable
6486,88.4,40.0,4.15,3,65–100,unclear
6487,158.58,95.0,3.37,14,130–180,negative?
6488,248.28,110.0,4.84,0,unknown,rising?
6489,251.75,110.0,4.83,0,unknown,rising?
6490,251.2,110.0,4.93,3,unknown,rising?
6491,180.7,143.0,3.76,5,160–190,stable
6492,127.31,75.0,4.01,12,109–140,negative
6493,177.84,143.0,3.97,4,160–190,stable
6494,161.49,95.0,2.81,19,130–180,negative?
6495,159.41,95.0,2.89,18,130–180,negative?
6496,90.77,40.0,4.0,0,65–100,unclear
6497,180.52,143.0,3.99,3,160–190,stable
6498,159.17,95.0,2.89,19,130–180,negative?
6499,159.73,95.0,2.81,15,130–180,negative?
6500,88.05,40.0,4.33,0,65–100,unclear
6501,160.88,95.0,3.01,16,130–180,negative?
6502,158.16,95.0,3.02,16,130–180,negative?
6503,130.26,75.0,3.87,9,109–140,negative
6504,49.07,27.0,4.23,1,44–52,stable
6505,250.08,110.0,4.63,0,unknown,rising?
6506,250.48,110.0,4.91,0,unknown,rising?
6507,91.15,40.0,3.91,4,65–100,unclear
6508,249.07,110.0,4.82,3,unknown,rising?
6509,90.35,40.0,4.45,0,65–100,unclear
6510,250.19,110.0,4.68,1,unknown,rising?
6511,160.45,95.0,3.15,18,130–180,negative?
6512,179.77,143.0,4.21,7,160–190,stable
6513,177.9,143.0,3.85,3,160–190,stable
6514,50.32,27.0,4.38,2,44–52,stable
6515,160.29,95.0,2.91,15,130–180,negative?
6516,161.18,95.0,2.95,18,130–180,negative?
6517,250.79,110.0,4.45,0,unknown,rising?
6518,48.82,27.0,4.11,5,44–52,stable
6519,180.43,143.0,3.8,7,160–190,stable
6520,50.91,27.0,4.38,3,44–52,stable
6521,177.11,143.0,3.71,6,160–190,stable
6522,49.35,27.0,4.35,3,44–52,stable
6523,160.2,95.0,2.84,16,130–180,negative?
6524,179.09,143.0,4.29,4,160–190,stable
6525,159.33,95.0,2.83,17,130–180,negative?
6526,180.07,143.0,4.03,5,160–190,stable
6527,250.29,110.0,4.65,0,unknown,rising?
6528,129.68,75.0,3.92,12,109–140,negative
6529,177.31,143.0,3.9,3,160–190,stable
6530,160.44,95.0,3.39,16,130–180,negative?
6531,180.01,143.0,4.05,4,160–190,stable
6532,91.76,40.0,3.91,1,65–100,unclear
6533,248.17,110.0,4.42,0,unknown,rising?
6534,160.11,95.0,2.87,19,130–180,negative?
6535,248.69,110.0,4.86,0,unknown,rising?
6536,88.2,40.0,4.23,0,65–100,unclear
6537,89.49,40.0,4.48,0,65–100,unclear
6538,89.91,40.0,4.08,1,65–100,unclear
6539,88.97,40.0,4.33,1,65–100,unclear
6540,180.67,143.0,4.14,5,160–190,stable
6541,130.2,75.0,3.92,14,109–140,negative
6542,130.02,75.0,3.62,11,109–140,negative
6543,50.79,27.0,4.58,4,44–52,stable
6544,250.64,110.0,4.78,1,unknown,rising?
6545,250.24,110.0,4.92,0,unknown,rising?
6546,251.13,110.0,4.76,2,unknown,rising?
6547,127.82,75.0,4.05,13,109–140,negative
6548,128.0,75.0,3.85,9,109–140,negative
6549,248.13,110.0,4.86,0,unknown,rising?
6550,180.77,143.0,4.21,7,160–190,stable
6551,177.67,143.0,3.82,2,160–190,stable
6552,249.31,110.0,4.88,2,unknown,rising?
6553,127.97,75.0,3.51,10,109–140,negative
6554,89.94,40.0,4.46,1,65–100,unclear
6555,177.29,143.0,3.76,2,160–190,stable
6556,177.84,143.0,3.82,5,160–190,stable
6557,177.14,143.0,4.21,4,160–190,stable
6558,249.95,110.0,4.72,3,unknown,rising?
6559,248.14,110.0,4.63,1,unknown,rising?
6560,248.68,110.0,4.89,3,unknown,rising?
6561,161.13,95.0,2.99,14,130–180,negative?
6562,158.75,95.0,3.18,17,130–180,negative?
6563,91.33,40.0,4.23,2,65–100,unclear
6564,91.95,40.0,4.24,0,65–100,unclear
6565,91.73,40.0,4.24,0,65–100,unclear
6566,128.7,75.0,3.77,9,109–140,negative
6567,130.33,75.0,3.76,9,109–140,negative
6568,160.68,95.0,3.24,18,130–180,negative?
6569,50.69,27.0,4.27,5,44–52,stable
6570,51.84,27.0,4.59,4,44–52,stable
6571,91.36,40.0,3.93,0,65–100,unclear
6572,90.11,40.0,4.17,0,65–100,unclear
6573,249.3,110.0,4.42,2,unknown,rising?
6574,177.34,143.0,4.15,5,160–190,stable
6575,177.74,143.0,4.2,5,160–190,stable
6576,48.91,27.0,4.43,4,44–52,stable
6577,129.3,75.0,3.69,11,109–140,negative
6578,91.81,40.0,3.98,4,65–100,unclear
6579,178.25,143.0,4.14,3,160–190,stable
6580,48.28,27.0,4.19,3,44–52,stable
6581,178.54,143.0,3.83,3,160–190,stable
6582,127.07,75.0,3.65,10,109–140,negative
6583,50.57,27.0,4.12,3,44–52,stable
6584,177.37,143.0,3.86,3,160–190,stable
6585,158.21,95.0,2.89,16,130–180,negative?
6586,128.8,75.0,4.0,9,109–140,negative
6587,48.93,27.0,4.46,4,44–52,stable
6588,129.69,75.0,4.09,9,109–140,negative
6589,177.24,143.0,3.77,4,160–190,stable
6590,49.99,27.0,4.5,5,44–52,stable
6591,88.93,40.0,4.31,3,65–100,unclear
6592,50.78,27.0,4.22,2,44–52,stable
6593,127.86,75.0,3.76,12,109–140,negative
6594,90.83,40.0,4.26,0,65–100,unclear
6595,89.29,40.0,4.12,1,65–100,unclear
6596,159.65,95.0,3.03,16,130–180,negative?
6597,88.77,40.0,4.11,4,65–100,unclear
6598,127.56,75.0,3.73,10,109–140,negative
6599,89.99,40.0,4.32,0,65–100,unclear
6600,129.99,75.0,4.05,14,109–140,negative
6601,90.42,40.0,4.48,4,65–100,unclear
6602,129.65,75.0,3.52,13,109–140,negative
6603,90.48,40.0,4.47,4,65–100,unclear
6604,51.28,27.0,4.63,0,44–52,stable
6605,91.15,40.0,4.38,4,65–100,unclear
6606,161.49,95.0,3.26,19,130–180,negative?
6607,178.41,143.0,4.14,6,160–190,stable
6608,127.99,75.0,4.04,14,109–140,negative
6609,249.68,110.0,4.69,0,unknown,rising?
6610,179.16,143.0,4.0,7,160–190,stable
6611,179.06,143.0,3.85,4,160–190,stable
6612,248.47,110.0,4.5,3,unknown,rising?
6613,88.92,40.0,4.42,0,65–100,unclear
6614,251.71,110.0,4.59,0,unknown,rising?
6615,127.88,75.0,3.74,9,109–140,negative
6616,130.67,75.0,3.98,12,109–140,negative
6617,88.15,40.0,4.48,0,65–100,unclear
6618,88.64,40.0,4.36,2,65–100,unclear
6619,180.45,143.0,4.12,2,160–190,stable
6620,179.43,143.0,4.27,2,160–190,stable
6621,130.76,75.0,3.56,10,109–140,negative
6622,127.07,75.0,3.53,14,109–140,negative
6623,248.95,110.0,4.73,1,unknown,rising?
6624,50.91,27.0,4.64,5,44–52,stable
6625,130.03,75.0,3.67,9,109–140,negative
6626,179.79,143.0,4.28,6,160–190,stable
6627,127.45,75.0,3.59,10,109–140,negative
6628,91.74,40.0,4.37,2,65–100,unclear
6629,250.57,110.0,4.8,0,unknown,rising?
6630,88.12,40.0,4.44,2,65–100,unclear
6631,89.88,40.0,4.02,0,65–100,unclear
6632,251.27,110.0,4.86,2,unknown,rising?
6633,161.51,95.0,3.04,18,130–180,negative?
6634,91.48,40.0,4.43,1,65–100,unclear
6635,161.43,95.0,2.88,19,130–180,negative?
6636,178.69,143.0,3.81,3,160–190,stable
6637,88.05,40.0,4.35,4,65–100,unclear
6638,89.8,40.0,3.92,3,65–100,unclear
6639,129.48,75.0,4.02,12,109–140,negative
6640,88.56,40.0,4.15,0,65–100,unclear
6641,88.28,40.0,4.31,2,65–100,unclear
6642,248.78,110.0,4.54,3,unknown,rising?
6643,88.2,40.0,4.45,2,65–100,unclear
6644,89.1,40.0,4.03,4,65–100,unclear
6645,88.4,40.0,4.36,4,65–100,unclear
6646,161.48,95.0,2.99,19,130–180,negative?
6647,177.99,143.0,4.24,4,160–190,stable
6648,161.39,95.0,2.87,17,130–180,negative?
6649,50.56,27.0,4.69,3,44–52,stable
6650,161.56,95.0,3.11,16,130–180,negative?
6651,249.52,110.0,4.77,0,unknown,rising?
6652,177.73,143.0,4.09,5,160–190,stable
6653,177.27,143.0,3.83,6,160–190,stable
6654,49.13,27.0,4.53,3,44–52,stable
6655,248.04,110.0,4.69,0,unknown,rising?
6656,177.68,143.0,4.28,5,160–190,stable
6657,158.04,95.0,3.18,15,130–180,negative?
6658,49.58,27.0,4.32,2,44–52,stable
6659,51.32,27.0,4.38,1,44–52,stable
6660,161.37,95.0,3.25,19,130–180,negative?
6661,250.89,110.0,4.87,0,unknown,rising?
6662,51.06,27.0,4.13,5,44–52,stable
6663,127.08,75.0,3.72,9,109–140,negative
6664,180.49,143.0,4.1,2,160–190,stable
6665,88.26,40.0,3.97,2,65–100,unclear
6666,130.65,75.0,4.07,10,109–140,negative
6667,89.76,40.0,4.21,0,65–100,unclear
6668,159.49,95.0,2.81,15,130–180,negative?
6669,49.08,27.0,4.31,5,44–52,stable
6670,130.7,75.0,3.69,13,109–140,negative
6671,49.66,27.0,4.57,5,44–52,stable
6672,248.41,110.0,4.81,0,unknown,rising?
6673,160.88,95.0,3.09,16,130–180,negative?
6674,178.46,143.0,4.24,7,160–190,stable
6675,179.27,143.0,3.84,6,160–190,stable
6676,48.37,27.0,4.21,1,44–52,stable
6677,248.14,110.0,4.71,0,unknown,rising?
6678,49.99,27.0,4.17,0,44–52,stable
6679,179.33,143.0,3.87,4,160–190,stable
6680,158.71,95.0,3.33,14,130–180,negative?
6681,89.57,40.0,4.13,2,65–100,unclear
6682,158.84,95.0,3.03,14,130–180,negative?
6683,160.47,95.0,3.19,15,130–180,negative?
6684,250.08,110.0,4.62,2,unknown,rising?
6685,50.79,27.0,4.13,1,44–52,stable
6686,49.54,27.0,4.53,1,44–52,stable
6687,129.51,75.0,3.82,14,109–140,negative
6688,127.67,75.0,3.82,14,109–140,negative
6689,178.32,143.0,4.0,6,160–190,stable
6690,129.06,75.0,3.65,10,109–140,negative
6691,91.74,40.0,4.15,0,65–100,unclear
6692,180.8,143.0,4.22,5,160–190,stable
6693,90.45,40.0,4.04,0,65–100,unclear
6694,249.49,110.0,4.58,2,unknown,rising?
6695,177.16,143.0,3.77,6,160–190,stable
6696,160.15,95.0,3.09,18,130–180,negative?
6697,161.1,95.0,3.21,19,130–180,negative?
6698,250.92,110.0,4.52,0,unknown,rising?
6699,250.72,110.0,4.76,2,unknown,rising?
6700,91.69,40.0,4.22,3,65–100,unclear
6701,127.95,75.0,3.54,13,109–140,negative
6702,88.78,40.0,4.08,0,65–100,unclear
6703,249.43,110.0,4.92,0,unknown,rising?
6704,50.82,27.0,4.33,1,44–52,stable
6705,251.75,110.0,4.61,3,unknown,rising?
6706,177.13,143.0,3.74,5,160–190,stable
6707,177.23,143.0,4.22,2,160–190,stable
6708,249.61,110.0,4.61,2,unknown,rising?
6709,160.12,95.0,3.11,15,130–180,negative?
6710,129.69,75.0,3.78,12,109–140,negative
6711,180.68,143.0,3.71,7,160–190,stable
6712,88.48,40.0,4.32,1,65–100,unclear
6713,248.46,110.0,4.52,0,unknown,rising?
6714,89.11,40.0,3.98,1,65–100,unclear
6715,158.43,95.0,3.01,15,130–180,negative?
6716,179.47,143.0,4.2,5,160–190,stable
6717,127.41,75.0,3.72,10,109–140,negative
6718,159.72,95.0,3.06,15,130–180,negative?
6719,48.55,27.0,4.26,5,44–52,stable
6720,250.5,110.0,4.66,0,unknown,rising?
6721,128.41,75.0,3.81,11,109–140,negative
6722,180.45,143.0,3.87,7,160–190,stable
6723,91.35,40.0,4.34,0,65–100,unclear
6724,161.91,95.0,3.25,16,130–180,negative?
6725,161.5,95.0,2.81,19,130–180,negative?
6726,251.51,110.0,4.46,1,unknown,rising?
6727,158.77,95.0,2.99,18,130–180,negative?
6728,159.57,95.0,2.98,15,130–180,negative?
6729,51.61,27.0,4.38,4,44–52,stable
6730,130.73,75.0,3.57,11,109–140,negative
6731,127.61,75.0,3.62,11,109–140,negative
6732,248.71,110.0,4.87,0,unknown,rising?
6733,51.8,27.0,4.66,1,44–52,stable
6734,89.65,40.0,4.16,0,65–100,unclear
6735,180.5,143.0,3.97,3,160–190,stable
6736,129.99,75.0,3.93,11,109–140,negative
6737,250.35,110.0,4.64,1,unknown,rising?
6738,49.63,27.0,4.22,3,44–52,stable
6739,159.68,95.0,3.28,14,130–180,negative?
6740,179.09,143.0,3.98,4,160–190,stable
6741,249.04,110.0,4.98,3,unknown,rising?
6742,180.38,143.0,3.84,5,160–190,stable
6743,49.25,27.0,4.57,1,44–52,stable
6744,127.96,75.0,3.9,14,109–140,negative
6745,50.91,27.0,4.49,2,44–52,stable
6746,177.37,143.0,3.73,4,160–190,stable
6747,91.04,40.0,4.08,0,65–100,unclear
6748,161.72,95.0,3.38,19,130–180,negative?
6749,158.82,95.0,3.3,15,130–180,negative?
6750,48.56,27.0,4.1,4,44–52,stable
6751,130.29,75.0,3.61,11,109–140,negative
6752,49.38,27.0,4.3,0,44–52,stable
6753,88.01,40.0,4.09,0,65–100,unclear
6754,158.19,95.0,3.02,18,130–180,negative?
6755,49.93,27.0,4.28,5,44–52,stable
6756,248.86,110.0,4.55,3,unknown,rising?
6757,250.49,110.0,4.95,1,unknown,rising?
6758,91.4,40.0,4.34,0,65–100,unclear
6759,88.86,40.0,4.13,4,65–100,unclear
6760,89.84,40.0,4.48,4,65–100,unclear
6761,90.92,40.0,4.31,1,65–100,unclear
6762,177.83,143.0,4.24,6,160–190,stable
6763,177.95,143.0,4.07,5,160–190,stable
6764,158.89,95.0,3.34,18,130–180,negative?
6765,250.9,110.0,4.44,0,unknown,rising?
6766,251.24,110.0,4.63,3,unknown,rising?
6767,161.59,95.0,2.84,19,130–180,negative?
6768,127.27,75.0,3.96,10,109–140,negative
6769,48.46,27.0,4.14,0,44–52,stable
6770,250.22,110.0,4.45,0,unknown,rising?
6771,129.5,75.0,3.72,13,109–140,negative
6772,251.24,110.0,4.57,0,unknown,rising?
6773,251.07,110.0,4.75,2,unknown,rising?
6774,249.05,110.0,4.78,0,unknown,rising?
6775,129.04,75.0,3.66,10,109–140,negative
6776,180.65,143.0,4.11,6,160–190,stable
6777,160.01,95.0,3.38,18,130–180,negative?
6778,49.54,27.0,4.14,4,44–52,stable
6779,127.83,75.0,3.52,10,109–140,negative
6780,89.07,40.0,4.0,0,65–100,unclear
6781,178.27,143.0,3.93,5,160–190,stable
6782,161.93,95.0,3.13,19,130–180,negative?
6783,127.38,75.0,4.01,12,109–140,negative
6784,90.64,40.0,3.99,0,65–100,unclear
6785,250.29,110.0,4.74,1,unknown,rising?
6786,127.1,75.0,3.64,9,109–140,negative
6787,160.71,95.0,3.17,18,130–180,negative?
6788,91.56,40.0,4.36,4,65–100,unclear
6789,250.02,110.0,4.82,0,unknown,rising?
6790,50.73,27.0,4.26,1,44–52,stable
6791,129.96,75.0,3.76,10,109–140,negative
6792,127.8,75.0,4.06,13,109–140,negative
6793,159.29,95.0,3.14,15,130–180,negative?
6794,88.53,40.0,4.36,3,65–100,unclear
6795,159.1,95.0,3.14,14,130–180,negative?
6796,248.32,110.0,4.81,0,unknown,rising?
6797,158.53,95.0,3.33,19,130–180,negative?
6798,248.3,110.0,4.76,2,unknown,rising?
6799,130.86,75.0,3.96,13,109–140,negative
6800,89.96,40.0,4.13,0,65–100,unclear
6801,91.08,40.0,3.92,0,65–100,unclear
6802,48.24,27.0,4.37,2,44–52,stable
6803,50.96,27.0,4.16,0,44–52,stable
6804,160.93,95.0,3.3,15,130–180,negative?
6805,248.66,110.0,4.65,0,unknown,rising?
6806,88.67,40.0,3.95,3,65–100,unclear
6807,180.54,143.0,4.13,6,160–190,stable
6808,158.41,95.0,3.09,15,130–180,negative?
6809,250.57,110.0,4.47,2,unknown,rising?
6810,127.06,75.0,4.1,14,109–140,negative
6811,49.37,27.0,4.17,5,44–52,stable
6812,130.53,75.0,3.8,11,109–140,negative
6813,130.35,75.0,3.64,10,109–140,negative
6814,49.93,27.0,4.25,2,44–52,stable
6815,159.08,95.0,3.26,16,130–180,negative?
6816,51.08,27.0,4.61,0,44–52,stable
6817,88.11,40.0,4.0,3,65–100,unclear
6818,48.25,27.0,4.58,2,44–52,stable
6819,249.58,110.0,4.82,3,unknown,rising?
6820,127.29,75.0,3.53,11,109–140,negative
6821,250.01,110.0,4.43,0,unknown,rising?
6822,127.76,75.0,4.09,9,109–140,negative
6823,130.89,75.0,3.97,11,109–140,negative
6824,88.63,40.0,4.43,2,65–100,unclear
6825,248.1,110.0,4.56,1,unknown,rising?
6826,51.0,27.0,4.61,1,44–52,stable
6827,128.57,75.0,3.88,14,109–140,negative
6828,251.93,110.0,4.96,0,unknown,rising?
6829,161.38,95.0,3.34,15,130–180,negative?
6830,49.71,27.0,4.53,5,44–52,stable
6831,250.66,110.0,4.65,2,unknown,rising?
6832,90.88,40.0,3.96,2,65–100,unclear
6833,177.53,143.0,3.77,2,160–190,stable
6834,129.63,75.0,3.65,11,109–140,negative
6835,250.1,110.0,4.57,3,unknown,rising?
6836,49.41,27.0,4.13,2,44–52,stable
6837,129.44,75.0,3.81,10,109–140,negative
6838,89.52,40.0,4.31,2,65–100,unclear
6839,161.32,95.0,2.92,17,130–180,negative?
6840,128.28,75.0,3.9,10,109–140,negative
6841,49.04,27.0,4.5,5,44–52,stable
6842,160.49,95.0,2.97,16,130–180,negative?
6843,128.44,75.0,3.9,10,109–140,negative
6844,179.3,143.0,3.74,7,160–190,stable
6845,88.54,40.0,3.98,2,65–100,unclear
6846,161.49,95.0,3.15,19,130–180,negative?
6847,177.92,143.0,4.02,6,160–190,stable
6848,51.04,27.0,4.66,2,44–52,stable
6849,251.51,110.0,4.65,0,unknown,rising?
6850,91.56,40.0,4.48,3,65–100,unclear
6851,128.13,75.0,3.76,9,109–140,negative
6852,158.13,95.0,2.84,14,130–180,negative?
6853,90.24,40.0,4.42,2,65–100,unclear
6854,88.88,40.0,4.41,1,65–100,unclear
6855,128.42,75.0,4.09,9,109–140,negative
6856,179.33,143.0,3.95,6,160–190,stable
6857,89.24,40.0,4.31,4,65–100,unclear
6858,91.96,40.0,4.31,4,65–100,unclear
6859,249.08,110.0,4.82,3,unknown,rising?
6860,129.33,75.0,4.04,11,109–140,negative
6861,129.26,75.0,4.07,12,109–140,negative
6862,127.64,75.0,3.62,9,109–140,negative
6863,178.87,143.0,3.7,6,160–190,stable
6864,158.2,95.0,2.81,18,130–180,negative?
6865,91.44,40.0,4.12,0,65–100,unclear
6866,178.38,143.0,4.08,7,160–190,stable
6867,180.8,143.0,4.13,5,160–190,stable
6868,129.46,75.0,3.55,14,109–140,negative
6869,177.88,143.0,4.13,4,160–190,stable
6870,158.04,95.0,3.04,17,130–180,negative?
6871,89.81,40.0,4.5,1,65–100,unclear
6872,179.73,143.0,3.97,5,160–190,stable
6873,248.26,110.0,4.47,0,unknown,rising?
6874,91.67,40.0,4.02,4,65–100,unclear
6875,178.26,143.0,3.97,3,160–190,stable
6876,128.86,75.0,4.02,12,109–140,negative
6877,248.12,110.0,4.77,2,unknown,rising?
6878,89.17,40.0,3.91,3,65–100,unclear
6879,249.63,110.0,4.64,2,unknown,rising?
6880,249.55,110.0,4.44,2,unknown,rising?
6881,50.42,27.0,4.36,5,44–52,stable
6882,250.82,110.0,4.71,0,unknown,rising?
6883,248.36,110.0,4.73,3,unknown,rising?
6884,128.29,75.0,3.79,14,109–140,negative
6885,251.45,110.0,4.75,1,unknown,rising?
6886,179.44,143.0,4.24,2,160–190,stable
6887,129.14,75.0,4.01,14,109–140,negative
6888,251.12,110.0,4.8,1,unknown,rising?
6889,50.88,27.0,4.17,1,44–52,stable
6890,160.73,95.0,2.83,18,130–180,negative?
6891,158.25,95.0,3.04,14,130–180,negative?
6892,250.66,110.0,4.76,0,unknown,rising?
6893,50.9,27.0,4.61,1,44–52,stable
6894,179.81,143.0,3.94,4,160–190,stable
6895,88.06,40.0,4.31,2,65–100,unclear
6896,49.64,27.0,4.41,4,44–52,stable
6897,91.33,40.0,4.25,0,65–100,unclear
6898,248.09,110.0,4.43,0,unknown,rising?
6899,158.22,95.0,2.92,16,130–180,negative?
6900,91.93,40.0,4.31,2,65–100,unclear
6901,88.51,40.0,4.13,4,65–100,unclear
6902,49.87,27.0,4.64,3,44–52,stable
6903,48.55,27.0,4.24,4,44–52,stable
6904,249.26,110.0,4.94,0,unknown,rising?
6905,49.87,27.0,4.14,3,44–52,stable
6906,130.01,75.0,4.0,13,109–140,negative
6907,48.6,27.0,4.47,5,44–52,stable
6908,49.2,27.0,4.38,0,44–52,stable
6909,250.51,110.0,4.59,3,unknown,rising?
6910,248.66,110.0,4.64,0,unknown,rising?
6911,91.1,40.0,4.16,0,65–100,unclear
6912,179.44,143.0,4.15,7,160–190,stable
6913,91.44,40.0,3.97,3,65–100,unclear
6914,88.88,40.0,4.24,4,65–100,unclear
6915,128.85,75.0,3.87,10,109–140,negative
6916,177.41,143.0,4.14,7,160–190,stable
6917,128.98,75.0,4.05,14,109–140,negative
6918,89.21,40.0,4.2,0,65–100,unclear
6919,159.6,95.0,2.96,14,130–180,negative?
6920,158.4,95.0,2.91,16,130–180,negative?
6921,160.01,95.0,2.99,14,130–180,negative?
6922,248.45,110.0,4.45,0,unknown,rising?
6923,89.09,40.0,4.41,2,65–100,unclear
6924,127.33,75.0,3.53,9,109–140,negative
6925,177.07,143.0,3.97,7,160–190,stable
6926,177.59,143.0,4.22,5,160–190,stable
6927,48.78,27.0,4.44,5,44–52,stable
6928,248.44,110.0,4.71,0,unknown,rising?
6929,89.39,40.0,4.26,3,65–100,unclear
6930,178.72,143.0,3.83,3,160–190,stable
6931,49.66,27.0,4.59,4,44–52,stable
6932,178.18,143.0,4.0,4,160–190,stable
6933,248.86,110.0,4.57,3,unknown,rising?
6934,90.22,40.0,4.18,0,65–100,unclear
6935,130.77,75.0,3.93,9,109–140,negative
6936,180.23,143.0,3.75,3,160–190,stable
6937,249.91,110.0,4.47,3,unknown,rising?
6938,91.83,40.0,4.3,2,65–100,unclear
6939,51.98,27.0,4.63,0,44–52,stable
6940,51.26,27.0,4.68,2,44–52,stable
6941,91.51,40.0,4.25,0,65–100,unclear
6942,48.92,27.0,4.47,4,44–52,stable
6943,251.76,110.0,4.53,0,unknown,rising?
6944,178.47,143.0,4.01,7,160–190,stable
6945,177.81,143.0,4.08,3,160–190,stable
6946,48.37,27.0,4.1,1,44–52,stable
6947,88.82,40.0,4.1,4,65–100,unclear
6948,159.59,95.0,3.12,19,130–180,negative?
6949,48.31,27.0,4.5,1,44–52,stable
6950,127.68,75.0,3.64,9,109–140,negative
6951,88.07,40.0,4.34,1,65–100,unclear
6952,158.93,95.0,3.22,18,130–180,negative?
6953,128.96,75.0,3.66,13,109–140,negative
6954,159.23,95.0,3.26,18,130–180,negative?
6955,89.19,40.0,4.46,0,65–100,unclear
6956,127.24,75.0,3.83,9,109–140,negative
6957,160.41,95.0,3.23,15,130–180,negative?
6958,90.54,40.0,4.08,2,65–100,unclear
6959,50.68,27.0,4.36,1,44–52,stable
6960,90.95,40.0,4.45,3,65–100,unclear
6961,177.34,143.0,4.28,3,160–190,stable
6962,177.62,143.0,4.23,3,160–190,stable
6963,130.92,75.0,3.93,13,109–140,negative
