product_id,title,category,price,cost,attributes,description
5733,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5734,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
5735,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5736,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5737,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5738,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5739,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5740,Slim Fti Tee,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5741,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5742,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5743,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
5744,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5745,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5746,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5747,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5748,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
5749,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5750,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood. Customer said: 'ok quality'.
5751,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5752,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5753,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5754,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5755,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5756,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5757,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5758,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5759,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น Customer said: 'ok quality'.
5760,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5761,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5762,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5763,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5764,Slim Fti Tee,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn. Customer said: 'ok quality'.
5765,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5766,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5767,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5768,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5769,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues. Customer said: 'ok quality'.
5770,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5771,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
5772,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood. Customer said: 'ok quality'.
5773,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5774,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
5775,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5776,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5777,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5778,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5779,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5780,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5781,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5782,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5783,Slim Fti Tee,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5784,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5785,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5786,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5787,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5788,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5789,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5790,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5791,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
5792,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5793,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
5794,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5795,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
5796,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5797,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
5798,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5799,Slim Fti T-shirt,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5800,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
5801,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
5802,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5803,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5804,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5805,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5806,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5807,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
5808,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5809,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5810,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5811,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
5812,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5813,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5814,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn. Customer said: 'ok quality'.
5815,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
5816,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5817,Slim Fti Tee,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5818,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5819,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5820,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5821,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5822,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5823,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5824,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5825,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5826,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5827,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5828,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
5829,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5830,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5831,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5832,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5833,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues. Customer said: 'ok quality'.
5834,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5835,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
5836,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5837,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5838,Slim Fti Tee,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5839,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
5840,Slim Fti Tee,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5841,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5842,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
5843,Slim Fti T-shirt,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5844,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5845,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
5846,Slim Fti T-shirt,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5847,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5848,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5849,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5850,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5851,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5852,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
5853,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5854,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5855,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
5856,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood. Customer said: 'ok quality'.
5857,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5858,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น Customer said: 'ok quality'.
5859,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5860,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5861,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate? Customer said: 'ok quality'.
5862,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5863,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
5864,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
5865,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5866,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5867,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5868,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
5869,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5870,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
5871,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
5872,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5873,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
5874,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5875,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5876,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5877,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5878,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5879,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5880,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5881,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5882,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
5883,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5884,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5885,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5886,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
5887,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5888,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5889,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
5890,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5891,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
5892,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues. Customer said: 'ok quality'.
5893,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
5894,Slim Fti Tee,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5895,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5896,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5897,Slim Fti T-shirt,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5898,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101? Customer said: 'ok quality'.
5899,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
5900,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood. Customer said: 'ok quality'.
5901,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
5902,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32", Customer said: 'ok quality'.
5903,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
